counter txid numreads length
26817 FBtr0308639 0 5535
26818 FBtr0308638 0 2609
26819 FBtr0085286 0 3164
26820 FBtr0085287 0 3722
26821 FBtr0308633 612 9414
26822 FBtr0308632 404 6219
26823 FBtr0308631 504 8538
26824 FBtr0308630 0 9887
26825 FBtr0308637 0 3797
26826 FBtr0308636 26 499
26827 FBtr0308635 0 740
26828 FBtr0308634 0 6636
26829 FBtr0082489 0 2695
26830 FBtr0082488 90 1596
26831 FBtr0082483 0 1573
26832 FBtr0082482 0 2375
26833 FBtr0082481 0 2899
26834 FBtr0082480 0 2927
26835 FBtr0082487 130 2208
26836 FBtr0309323 0 1302
26837 FBtr0082485 0 1079
26838 FBtr0082484 0 1429
26839 FBtr0086399 0 135
26840 FBtr0086398 0 135
26841 FBtr0086393 0 135
26842 FBtr0086392 0 135
26843 FBtr0086391 0 135
26844 FBtr0086390 0 135
26845 FBtr0086397 0 134
26846 FBtr0086396 0 135
26847 FBtr0086395 0 135
26848 FBtr0086394 0 135
26849 FBtr0078763 330 4186
26850 FBtr0078762 0 5593
26851 FBtr0078761 424 5665
26852 FBtr0078767 206 1658
26853 FBtr0078766 276 3737
26854 FBtr0078765 0 3297
26855 FBtr0078764 264 3891
26856 FBtr0084885 236 2202
26857 FBtr0084884 166 2266
26858 FBtr0078769 0 614
26859 FBtr0078768 20 1146
26860 FBtr0084881 168 2806
26861 FBtr0084880 0 2005
26862 FBtr0084883 28 514
26863 FBtr0084882 204 3984
26864 FBtr0086029 0 1622
26865 FBtr0086028 0 2226
26866 FBtr0086025 98 1732
26867 FBtr0086024 116 2202
26868 FBtr0086027 0 5139
26869 FBtr0086026 22 1771
26870 FBtr0086021 234 3428
26871 FBtr0086020 0 3537
26872 FBtr0086023 0 1424
26873 FBtr0086022 0 1877
26874 FBtr0304989 478 4338
26875 FBtr0304988 0 3802
26876 FBtr0329955 0 7084
26877 FBtr0329954 168 2435
26878 FBtr0329953 0 6017
26879 FBtr0329952 0 2703
26880 FBtr0329951 154 3363
26881 FBtr0329950 0 2836
26882 FBtr0304981 0 3468
26883 FBtr0304980 0 3553
26884 FBtr0304983 0 3387
26885 FBtr0304982 0 3690
26886 FBtr0304985 756 12379
26887 FBtr0304984 0 3489
26888 FBtr0329959 32 458
26889 FBtr0329958 0 2835
26890 FBtr0302778 0 2110
26891 FBtr0302779 0 3028
26892 FBtr0302770 0 3532
26893 FBtr0302771 0 2735
26894 FBtr0306853 0 1745
26895 FBtr0306852 126 1891
26896 FBtr0306855 52 886
26897 FBtr0306854 0 907
26898 FBtr0302776 0 1810
26899 FBtr0302777 100 1832
26900 FBtr0307189 0 522
26901 FBtr0307184 62 599
26902 FBtr0307185 0 627
26903 FBtr0307186 0 1033
26904 FBtr0307187 0 863
26905 FBtr0307180 128 1910
26906 FBtr0307181 0 2880
26907 FBtr0307182 0 1623
26908 FBtr0307183 62 950
26909 FBtr0070716 0 860
26910 FBtr0289978 0 5352
26911 FBtr0289979 334 3004
26912 FBtr0289974 0 1383
26913 FBtr0289975 0 943
26914 FBtr0289976 64 843
26915 FBtr0289977 146 2810
26916 FBtr0289970 124 1707
26917 FBtr0289971 52 843
26918 FBtr0289972 54 634
26919 FBtr0289973 46 913
26920 FBtr0070714 0 3514
26921 FBtr0070715 0 1440
26922 FBtr0070712 0 1878
26923 FBtr0070713 248 3709
26924 FBtr0070710 0 1957
26925 FBtr0070344 0 3511
26926 FBtr0070711 0 1996
26927 FBtr0071135 0 962
26928 FBtr0071134 0 1668
26929 FBtr0071136 0 1130
26930 FBtr0071131 84 1346
26931 FBtr0071130 0 2559
26932 FBtr0071133 86 1461
26933 FBtr0333950 90 853
26934 FBtr0333951 22 423
26935 FBtr0333952 0 4541
26936 FBtr0333953 0 3168
26937 FBtr0333954 0 3153
26938 FBtr0333955 0 3086
26939 FBtr0333956 214 3564
26940 FBtr0333957 0 3258
26941 FBtr0333958 66 3501
26942 FBtr0333959 0 3082
26943 FBtr0073869 0 428
26944 FBtr0073868 0 1933
26945 FBtr0300848 336 4297
26946 FBtr0300849 0 1587
26947 FBtr0300844 28 504
26948 FBtr0300845 0 2513
26949 FBtr0300846 0 814
26950 FBtr0300847 0 705
26951 FBtr0100278 0 3485
26952 FBtr0100277 0 11064
26953 FBtr0100271 202 3624
26954 FBtr0100270 0 2328
26955 FBtr0100272 190 2637
26956 FBtr0080739 0 1677
26957 FBtr0080738 0 3008
26958 FBtr0080735 0 1889
26959 FBtr0080734 0 2287
26960 FBtr0080733 100 1560
26961 FBtr0080731 64 1128
26962 FBtr0081356 0 3334
26963 FBtr0081357 196 2973
26964 FBtr0084186 0 1089
26965 FBtr0074848 0 5099
26966 FBtr0074849 0 1947
26967 FBtr0074846 0 4504
26968 FBtr0074847 0 903
26969 FBtr0074844 0 659
26970 FBtr0074845 84 1293
26971 FBtr0074842 0 1930
26972 FBtr0074843 76 1161
26973 FBtr0074840 130 2070
26974 FBtr0074841 0 1992
26975 FBtr0081350 62 837
26976 FBtr0084183 0 2002
26977 FBtr0113102 26 521
26978 FBtr0299912 0 6055
26979 FBtr0299911 0 2563
26980 FBtr0299910 238 4571
26981 FBtr0299917 236 3421
26982 FBtr0299916 460 6049
26983 FBtr0299915 492 9656
26984 FBtr0299918 0 3569
26985 FBtr0334108 28 390
26986 FBtr0334109 0 5502
26987 FBtr0076998 0 3989
26988 FBtr0076999 132 2247
26989 FBtr0334102 0 4156
26990 FBtr0076997 0 1398
26991 FBtr0334100 278 3963
26992 FBtr0076995 0 500
26993 FBtr0076992 0 416
26994 FBtr0334107 0 353
26995 FBtr0334104 0 539
26996 FBtr0334105 160 2225
26997 FBtr0331941 254 4365
26998 FBtr0331628 0 2677
26999 FBtr0331629 106 1118
27000 FBtr0075719 0 1757
27001 FBtr0075718 0 1700
27002 FBtr0075715 242 3412
27003 FBtr0075714 0 3739
27004 FBtr0331622 286 4153
27005 FBtr0331623 274 3865
27006 FBtr0075711 0 555
27007 FBtr0075710 0 4002
27008 FBtr0331626 108 1549
27009 FBtr0075712 24 1657
27010 FBtr0086281 0 3078
27011 FBtr0086280 222 3978
27012 FBtr0071412 0 2528
27013 FBtr0074266 0 5631
27014 FBtr0071410 0 1341
27015 FBtr0071411 0 2440
27016 FBtr0071415 0 3661
27017 FBtr0071419 0 1570
27018 FBtr0074264 0 5584
27019 FBtr0077717 0 652
27020 FBtr0077716 0 861
27021 FBtr0077715 170 3316
27022 FBtr0077714 76 1008
27023 FBtr0077713 18 913
27024 FBtr0077712 0 1726
27025 FBtr0074262 0 5548
27026 FBtr0077719 30 556
27027 FBtr0077718 0 643
27028 FBtr0310661 0 1615
27029 FBtr0310357 512 4343
27030 FBtr0074260 18 954
27031 FBtr0310660 0 1528
27032 FBtr0074261 0 5557
27033 FBtr0310358 0 2137
27034 FBtr0088351 18 948
27035 FBtr0088350 464 4645
27036 FBtr0088357 0 896
27037 FBtr0088356 0 1047
27038 FBtr0088359 16 597
27039 FBtr0072291 0 2565
27040 FBtr0072290 160 1456
27041 FBtr0072293 22 1340
27042 FBtr0072292 0 3202
27043 FBtr0072295 0 912
27044 FBtr0072294 0 1515
27045 FBtr0072297 0 576
27046 FBtr0072296 0 904
27047 FBtr0072299 0 2458
27048 FBtr0072298 208 3724
27049 FBtr0307276 62 969
27050 FBtr0085046 0 3551
27051 FBtr0085047 0 2100
27052 FBtr0085044 16 601
27053 FBtr0072879 78 1175
27054 FBtr0072878 0 636
27055 FBtr0072874 300 4112
27056 FBtr0072877 68 1149
27057 FBtr0072871 0 1016
27058 FBtr0085048 0 3992
27059 FBtr0072872 0 659
27060 FBtr0078608 50 837
27061 FBtr0309120 496 9920
27062 FBtr0071324 0 1268
27063 FBtr0079019 118 1625
27064 FBtr0309696 0 22
27065 FBtr0309697 0 132
27066 FBtr0309694 0 23
27067 FBtr0309695 0 71
27068 FBtr0309692 0 22
27069 FBtr0309693 0 122
27070 FBtr0309690 0 107
27071 FBtr0309691 0 20
27072 FBtr0309698 0 23
27073 FBtr0309699 0 21
27074 FBtr0332742 0 1164
27075 FBtr0332743 0 626
27076 FBtr0332740 28 418
27077 FBtr0332741 32 538
27078 FBtr0332746 0 14177
27079 FBtr0332747 0 14192
27080 FBtr0332744 0 4183
27081 FBtr0332745 0 14371
27082 FBtr0332748 0 14362
27083 FBtr0332749 0 14398
27084 FBtr0074439 0 3622
27085 FBtr0074438 0 1165
27086 FBtr0304611 0 2088
27087 FBtr0304610 0 10878
27088 FBtr0304613 0 7334
27089 FBtr0304612 0 2127
27090 FBtr0304615 682 7343
27091 FBtr0304614 780 10136
27092 FBtr0304617 0 6520
27093 FBtr0304616 696 6383
27094 FBtr0304619 640 9544
27095 FBtr0304618 562 7295
27096 FBtr0082819 112 1453
27097 FBtr0082814 0 2541
27098 FBtr0082815 0 2543
27099 FBtr0082817 320 5604
27100 FBtr0082810 0 2531
27101 FBtr0082811 166 2562
27102 FBtr0082812 0 2553
27103 FBtr0082813 0 2547
27104 FBtr0070827 52 1998
27105 FBtr0331372 0 2292
27106 FBtr0331373 0 2861
27107 FBtr0331297 326 5085
27108 FBtr0331370 88 1433
27109 FBtr0331371 248 2223
27110 FBtr0331376 0 1978
27111 FBtr0331377 0 2289
27112 FBtr0331374 0 2462
27113 FBtr0331375 0 2948
27114 FBtr0305560 136 1738
27115 FBtr0305561 0 3384
27116 FBtr0305562 0 1236
27117 FBtr0305563 92 1251
27118 FBtr0305564 0 639
27119 FBtr0305565 0 1030
27120 FBtr0087558 60 728
27121 FBtr0305567 0 2316
27122 FBtr0087556 0 591
27123 FBtr0305569 0 1225
27124 FBtr0087554 0 522
27125 FBtr0087555 0 703
27126 FBtr0087550 140 2145
27127 FBtr0100204 0 2490
27128 FBtr0089297 0 73
27129 FBtr0089295 0 540
27130 FBtr0089291 0 3323
27131 FBtr0089290 0 4677
27132 FBtr0111189 102 1449
27133 FBtr0089299 0 73
27134 FBtr0089298 0 73
27135 FBtr0083079 110 1655
27136 FBtr0083078 0 1228
27137 FBtr0079870 0 984
27138 FBtr0073815 284 4446
27139 FBtr0079872 92 1494
27140 FBtr0085895 0 718
27141 FBtr0085894 0 468
27142 FBtr0085897 0 5055
27143 FBtr0085896 116 1583
27144 FBtr0085891 0 314
27145 FBtr0085890 0 399
27146 FBtr0085893 0 569
27147 FBtr0085892 0 898
27148 FBtr0089121 0 1507
27149 FBtr0079874 56 764
27150 FBtr0089123 0 2311
27151 FBtr0089122 102 1489
27152 FBtr0085899 206 3426
27153 FBtr0089124 0 5023
27154 FBtr0089127 666 7231
27155 FBtr0333902 0 4483
27156 FBtr0333901 340 4586
27157 FBtr0333900 0 706
27158 FBtr0086609 0 1782
27159 FBtr0086608 0 5555
27160 FBtr0086605 38 621
27161 FBtr0086607 0 2046
27162 FBtr0086601 0 1614
27163 FBtr0086600 88 1106
27164 FBtr0086603 0 72
27165 FBtr0086602 152 2715
27166 FBtr0110859 0 1565
27167 FBtr0082384 62 737
27168 FBtr0082385 24 2148
27169 FBtr0082386 206 3311
27170 FBtr0082387 388 7465
27171 FBtr0082380 0 983
27172 FBtr0088658 0 4837
27173 FBtr0088659 282 4774
27174 FBtr0084767 0 1335
27175 FBtr0084760 100 1016
27176 FBtr0084761 76 1122
27177 FBtr0083389 128 1822
27178 FBtr0083388 308 3953
27179 FBtr0088650 0 2012
27180 FBtr0088651 0 3650
27181 FBtr0083385 0 3703
27182 FBtr0083384 336 4743
27183 FBtr0083383 202 3250
27184 FBtr0083382 204 3297
27185 FBtr0088656 0 722
27186 FBtr0083380 0 1856
27187 FBtr0082038 0 2685
27188 FBtr0082039 0 2619
27189 FBtr0082037 134 1946
27190 FBtr0082030 0 2777
27191 FBtr0082031 0 3998
27192 FBtr0100070 36 594
27193 FBtr0100076 40 668
27194 FBtr0100078 0 363
27195 FBtr0079251 158 2157
27196 FBtr0331394 0 2049
27197 FBtr0083929 58 915
27198 FBtr0083928 0 891
27199 FBtr0083922 0 1218
27200 FBtr0083921 78 1143
27201 FBtr0331395 132 2050
27202 FBtr0087233 0 648
27203 FBtr0087232 0 1692
27204 FBtr0087231 102 1688
27205 FBtr0087236 66 2862
27206 FBtr0087234 170 2454
27207 FBtr0309072 40 535
27208 FBtr0085569 142 2071
27209 FBtr0085568 134 2056
27210 FBtr0085565 0 5755
27211 FBtr0085564 0 1198
27212 FBtr0085567 28 965
27213 FBtr0085566 126 1824
27214 FBtr0085561 0 2042
27215 FBtr0085560 92 1614
27216 FBtr0085563 0 1174
27217 FBtr0085562 0 566
27218 FBtr0070121 30 1550
27219 FBtr0070120 118 4904
27220 FBtr0070123 82 1129
27221 FBtr0070122 0 713
27222 FBtr0070125 0 855
27223 FBtr0070124 108 1514
27224 FBtr0070127 104 1030
27225 FBtr0070126 44 933
27226 FBtr0070129 44 846
27227 FBtr0070128 0 908
27228 FBtr0113540 0 132
27229 FBtr0078356 146 1945
27230 FBtr0078357 0 4530
27231 FBtr0078354 104 1827
27232 FBtr0306139 294 4740
27233 FBtr0078352 0 1610
27234 FBtr0078353 0 710
27235 FBtr0078350 158 2579
27236 FBtr0078351 0 1573
27237 FBtr0306133 182 3560
27238 FBtr0306137 252 3922
27239 FBtr0078358 0 4774
27240 FBtr0078359 190 2972
27241 FBtr0079405 136 1924
27242 FBtr0079401 0 4275
27243 FBtr0079403 0 427
27244 FBtr0079402 148 1927
27245 FBtr0113549 0 134
27246 FBtr0113548 0 135
27247 FBtr0073728 0 444
27248 FBtr0073729 28 443
27249 FBtr0302110 0 2481
27250 FBtr0302111 0 2713
27251 FBtr0302113 0 2753
27252 FBtr0303412 0 186
27253 FBtr0303413 48 798
27254 FBtr0303410 0 254
27255 FBtr0303416 0 762
27256 FBtr0303417 0 120
27257 FBtr0303414 0 1141
27258 FBtr0303415 0 4040
27259 FBtr0303418 132 2601
27260 FBtr0303419 160 2616
27261 FBtr0303647 0 3761
27262 FBtr0303646 0 3949
27263 FBtr0076606 574 6043
27264 FBtr0076607 70 919
27265 FBtr0076604 0 2029
27266 FBtr0076605 0 3689
27267 FBtr0076602 68 1051
27268 FBtr0076603 100 1569
27269 FBtr0330117 0 903
27270 FBtr0330116 224 3201
27271 FBtr0071658 456 5177
27272 FBtr0330118 80 956
27273 FBtr0076608 0 838
27274 FBtr0091692 42 723
27275 FBtr0091693 0 31
27276 FBtr0091690 12 540
27277 FBtr0091691 0 546
27278 FBtr0091697 0 143
27279 FBtr0091694 0 739
27280 FBtr0091695 0 43
27281 FBtr0091698 0 715
27282 FBtr0091699 0 95
27283 FBtr0077558 174 2611
27284 FBtr0071388 48 735
27285 FBtr0071389 0 667
27286 FBtr0071381 0 3399
27287 FBtr0071386 0 1762
27288 FBtr0071387 0 1428
27289 FBtr0300201 0 9993
27290 FBtr0100851 68 1123
27291 FBtr0100850 42 590
27292 FBtr0100853 0 1529
27293 FBtr0100852 0 2795
27294 FBtr0073124 214 3953
27295 FBtr0112749 0 522
27296 FBtr0073125 0 73
27297 FBtr0300493 184 2659
27298 FBtr0300492 0 1841
27299 FBtr0300491 156 2994
27300 FBtr0300490 172 2698
27301 FBtr0300496 130 1834
27302 FBtr0300495 0 5320
27303 FBtr0300494 330 5413
27304 FBtr0300499 0 3862
27305 FBtr0301722 0 2030
27306 FBtr0301723 0 2084
27307 FBtr0301726 372 5108
27308 FBtr0301727 0 6057
27309 FBtr0301724 0 2025
27310 FBtr0301725 0 2728
27311 FBtr0301728 0 5883
27312 FBtr0081658 0 3987
27313 FBtr0081657 298 4140
27314 FBtr0081656 0 4851
27315 FBtr0081655 0 3490
27316 FBtr0081654 0 3279
27317 FBtr0081653 296 4863
27318 FBtr0081652 254 4902
27319 FBtr0081651 342 4679
27320 FBtr0081650 0 4652
27321 FBtr0332238 0 2082
27322 FBtr0332239 0 509
27323 FBtr0074149 0 2404
27324 FBtr0074148 176 2379
27325 FBtr0332232 294 4085
27326 FBtr0332233 360 4177
27327 FBtr0332230 0 1065
27328 FBtr0332231 30 312
27329 FBtr0332236 0 5661
27330 FBtr0332237 598 7676
27331 FBtr0332234 224 4146
27332 FBtr0332235 0 545
27333 FBtr0082795 156 2406
27334 FBtr0073006 0 2267
27335 FBtr0082794 0 441
27336 FBtr0070249 0 8332
27337 FBtr0070241 360 4274
27338 FBtr0070244 0 5980
27339 FBtr0070245 162 2890
27340 FBtr0080290 26 1533
27341 FBtr0080291 0 1363
27342 FBtr0080292 0 2425
27343 FBtr0080294 164 2481
27344 FBtr0080295 0 2009
27345 FBtr0080296 86 960
27346 FBtr0080297 0 813
27347 FBtr0080298 174 2422
27348 FBtr0080299 180 2328
27349 FBtr0089729 0 1168
27350 FBtr0089728 0 1027
27351 FBtr0089727 70 1052
27352 FBtr0089726 90 1334
27353 FBtr0089725 0 1323
27354 FBtr0089724 0 1322
27355 FBtr0089723 64 981
27356 FBtr0302017 430 6415
27357 FBtr0074359 0 3662
27358 FBtr0302016 116 6412
27359 FBtr0309074 0 990
27360 FBtr0074355 0 1566
27361 FBtr0088098 0 8940
27362 FBtr0088099 612 9552
27363 FBtr0088096 0 2467
27364 FBtr0088094 0 2291
27365 FBtr0088095 174 2794
27366 FBtr0088090 0 2033
27367 FBtr0088091 0 10470
27368 FBtr0082638 0 2386
27369 FBtr0082639 22 1033
27370 FBtr0082634 0 1785
27371 FBtr0082635 106 1645
27372 FBtr0082636 0 2591
27373 FBtr0082637 0 2591
27374 FBtr0082630 116 1934
27375 FBtr0082631 92 1328
27376 FBtr0082632 134 2011
27377 FBtr0082633 0 733
27378 FBtr0086528 0 73
27379 FBtr0086529 0 2836
27380 FBtr0086524 188 2738
27381 FBtr0086525 164 1718
27382 FBtr0086526 0 82
27383 FBtr0086527 0 73
27384 FBtr0086520 298 2838
27385 FBtr0086521 0 2768
27386 FBtr0086522 0 3243
27387 FBtr0086523 0 2751
27388 FBtr0331676 0 2270
27389 FBtr0331675 0 1299
27390 FBtr0331674 0 2532
27391 FBtr0331672 112 1936
27392 FBtr0331671 0 1874
27393 FBtr0331670 0 2040
27394 FBtr0086297 0 966
27395 FBtr0086294 0 543
27396 FBtr0086295 24 421
27397 FBtr0086292 0 589
27398 FBtr0086293 36 505
27399 FBtr0310676 0 2190
27400 FBtr0310677 0 1838
27401 FBtr0310674 0 2333
27402 FBtr0310675 108 1838
27403 FBtr0310672 182 2968
27404 FBtr0310673 0 2217
27405 FBtr0086298 242 3610
27406 FBtr0086299 0 1682
27407 FBtr0072480 0 1647
27408 FBtr0072481 110 1739
27409 FBtr0072483 0 1527
27410 FBtr0072484 0 1337
27411 FBtr0072486 230 3546
27412 FBtr0072487 0 3605
27413 FBtr0072488 36 542
27414 FBtr0309075 0 3920
27415 FBtr0078464 0 4962
27416 FBtr0073726 152 2254
27417 FBtr0085363 0 1048
27418 FBtr0085362 0 1118
27419 FBtr0085361 0 1076
27420 FBtr0085360 0 1101
27421 FBtr0085367 74 991
27422 FBtr0078462 0 5063
27423 FBtr0085365 786 9937
27424 FBtr0085364 0 3053
27425 FBtr0085369 0 1489
27426 FBtr0078463 0 463
27427 FBtr0073727 0 1938
27428 FBtr0071441 96 2018
27429 FBtr0073288 42 535
27430 FBtr0073284 0 2621
27431 FBtr0073287 0 1401
27432 FBtr0073286 0 4644
27433 FBtr0073281 0 550
27434 FBtr0073283 132 1944
27435 FBtr0110867 88 854
27436 FBtr0110866 0 4192
27437 FBtr0110861 128 2314
27438 FBtr0110860 0 1691
27439 FBtr0110863 72 1177
27440 FBtr0071445 0 1255
27441 FBtr0110869 0 1504
27442 FBtr0110868 0 1330
27443 FBtr0071444 158 2140
27444 FBtr0071447 132 2131
27445 FBtr0071446 0 2524
27446 FBtr0309713 0 22
27447 FBtr0333623 0 668
27448 FBtr0302123 348 6444
27449 FBtr0333621 74 1153
27450 FBtr0302125 74 1231
27451 FBtr0302124 0 6196
27452 FBtr0309715 0 23
27453 FBtr0302126 0 5408
27454 FBtr0302129 0 5485
27455 FBtr0302128 124 5387
27456 FBtr0309719 0 21
27457 FBtr0309718 0 116
27458 FBtr0073759 0 1876
27459 FBtr0073758 0 2513
27460 FBtr0303650 306 4302
27461 FBtr0303651 246 4560
27462 FBtr0303652 358 3310
27463 FBtr0303653 168 2182
27464 FBtr0303654 0 2175
27465 FBtr0303655 150 6780
27466 FBtr0307577 0 222
27467 FBtr0303657 390 6717
27468 FBtr0303658 344 6747
27469 FBtr0307578 52 868
27470 FBtr0084104 0 1853
27471 FBtr0082998 0 1264
27472 FBtr0084106 202 3143
27473 FBtr0084107 0 708
27474 FBtr0084100 0 1008
27475 FBtr0084101 0 1103
27476 FBtr0084102 126 2122
27477 FBtr0084103 52 753
27478 FBtr0082991 0 1973
27479 FBtr0082993 0 2071
27480 FBtr0082992 0 1999
27481 FBtr0084108 24 1356
27482 FBtr0084109 0 4563
27483 FBtr0082997 224 2757
27484 FBtr0304000 0 2590
27485 FBtr0304001 128 2448
27486 FBtr0304002 32 511
27487 FBtr0304003 0 1422
27488 FBtr0304004 0 1052
27489 FBtr0304005 0 3880
27490 FBtr0304006 146 2398
27491 FBtr0304007 0 2300
27492 FBtr0304008 172 3024
27493 FBtr0304009 70 3313
27494 FBtr0303388 0 37913
27495 FBtr0303389 764 36339
27496 FBtr0303383 0 25760
27497 FBtr0303380 0 568
27498 FBtr0303381 0 1238
27499 FBtr0303386 154 2610
27500 FBtr0303387 0 43121
27501 FBtr0303384 0 30030
27502 FBtr0303385 0 39327
27503 FBtr0087453 194 1911
27504 FBtr0087452 0 1757
27505 FBtr0087451 0 1545
27506 FBtr0087450 0 1726
27507 FBtr0087456 0 1635
27508 FBtr0087455 0 1780
27509 FBtr0112412 74 1203
27510 FBtr0112413 134 2239
27511 FBtr0112410 0 738
27512 FBtr0112411 70 860
27513 FBtr0112416 0 285
27514 FBtr0112417 8 453
27515 FBtr0112415 40 584
27516 FBtr0112418 0 315
27517 FBtr0305069 0 2024
27518 FBtr0305068 0 3923
27519 FBtr0083226 0 3663
27520 FBtr0083227 246 3728
27521 FBtr0083220 0 2942
27522 FBtr0083221 0 2918
27523 FBtr0083222 0 1022
27524 FBtr0083223 66 972
27525 FBtr0305061 626 6203
27526 FBtr0305060 0 11638
27527 FBtr0305063 0 10270
27528 FBtr0305062 0 6425
27529 FBtr0083228 0 3663
27530 FBtr0083229 382 6686
27531 FBtr0305067 224 3494
27532 FBtr0305066 0 1169
27533 FBtr0300651 0 1782
27534 FBtr0300652 0 551
27535 FBtr0300655 140 2150
27536 FBtr0300657 0 2087
27537 FBtr0300656 0 2064
27538 FBtr0300659 0 1896
27539 FBtr0300658 0 1979
27540 FBtr0301520 112 1900
27541 FBtr0301521 0 2467
27542 FBtr0301523 182 2447
27543 FBtr0301524 122 1597
27544 FBtr0301525 0 1943
27545 FBtr0301526 148 2282
27546 FBtr0301527 0 1011
27547 FBtr0301528 0 922
27548 FBtr0301529 0 1658
27549 FBtr0111291 110 1622
27550 FBtr0111290 0 2184
27551 FBtr0111292 102 1677
27552 FBtr0302654 186 3448
27553 FBtr0111299 0 1785
27554 FBtr0111298 0 1696
27555 FBtr0091818 44 569
27556 FBtr0091819 0 468
27557 FBtr0091810 0 468
27558 FBtr0091811 86 898
27559 FBtr0091812 0 569
27560 FBtr0091813 32 468
27561 FBtr0091814 0 898
27562 FBtr0091815 0 409
27563 FBtr0091816 0 468
27564 FBtr0091817 0 898
27565 FBtr0112917 0 1440
27566 FBtr0303581 68 1018
27567 FBtr0082179 86 1406
27568 FBtr0310495 0 6942
27569 FBtr0112915 110 2093
27570 FBtr0082173 102 1510
27571 FBtr0082172 64 1114
27572 FBtr0082171 44 2299
27573 FBtr0082170 346 3598
27574 FBtr0082177 230 2454
27575 FBtr0082176 0 663
27576 FBtr0082174 150 2093
27577 FBtr0100554 24 1008
27578 FBtr0100555 184 2742
27579 FBtr0078251 0 1249
27580 FBtr0078250 0 3296
27581 FBtr0078256 0 3369
27582 FBtr0078255 0 6083
27583 FBtr0078254 0 1231
27584 FBtr0100558 128 1900
27585 FBtr0100559 0 968
27586 FBtr0074686 0 887
27587 FBtr0100622 304 4896
27588 FBtr0308129 0 3113
27589 FBtr0308128 244 3942
27590 FBtr0085987 0 1628
27591 FBtr0308123 0 4426
27592 FBtr0308122 0 4635
27593 FBtr0308121 62 1062
27594 FBtr0308120 218 3307
27595 FBtr0308127 0 5189
27596 FBtr0308126 344 4922
27597 FBtr0308125 0 6802
27598 FBtr0302241 0 591
27599 FBtr0302242 140 2285
27600 FBtr0100627 244 4896
27601 FBtr0085986 0 73
27602 FBtr0085739 192 2757
27603 FBtr0070088 86 1260
27604 FBtr0070089 0 1689
27605 FBtr0070086 194 3143
27606 FBtr0070087 0 5836
27607 FBtr0070084 0 5887
27608 FBtr0070085 0 3132
27609 FBtr0070083 0 5098
27610 FBtr0070080 68 1119
27611 FBtr0070081 418 5898
27612 FBtr0333663 0 2840
27613 FBtr0075566 0 1051
27614 FBtr0075567 0 2922
27615 FBtr0075564 158 2515
27616 FBtr0075565 86 1150
27617 FBtr0075562 0 7222
27618 FBtr0075563 148 2046
27619 FBtr0075560 78 4117
27620 FBtr0075561 0 1601
27621 FBtr0075568 0 3071
27622 FBtr0075569 388 5379
27623 FBtr0076035 84 1700
27624 FBtr0330701 50 2500
27625 FBtr0076037 38 1845
27626 FBtr0330703 0 2293
27627 FBtr0076031 0 1032
27628 FBtr0330705 504 4664
27629 FBtr0330706 0 5968
27630 FBtr0076032 0 750
27631 FBtr0330708 0 3895
27632 FBtr0330709 0 2537
27633 FBtr0076038 0 975
27634 FBtr0307038 168 2320
27635 FBtr0307039 114 2371
27636 FBtr0079616 0 3421
27637 FBtr0079617 258 3674
27638 FBtr0079612 0 1320
27639 FBtr0079613 0 1245
27640 FBtr0307030 306 4789
27641 FBtr0307031 0 2943
27642 FBtr0307032 462 8240
27643 FBtr0307033 0 5385
27644 FBtr0307034 0 398
27645 FBtr0307035 0 446
27646 FBtr0307036 28 511
27647 FBtr0307037 166 2237
27648 FBtr0091703 0 1280
27649 FBtr0077076 116 2085
27650 FBtr0077077 0 2238
27651 FBtr0077074 0 2365
27652 FBtr0077075 118 2144
27653 FBtr0077070 104 1673
27654 FBtr0072646 318 4904
27655 FBtr0072647 0 4187
27656 FBtr0072644 0 9245
27657 FBtr0072645 570 9510
27658 FBtr0072642 374 5340
27659 FBtr0072643 0 2600
27660 FBtr0072648 236 3466
27661 FBtr0072649 0 2959
27662 FBtr0300358 0 1258
27663 FBtr0300359 112 1848
27664 FBtr0300350 0 933
27665 FBtr0300351 0 5830
27666 FBtr0300352 40 799
27667 FBtr0300353 0 1305
27668 FBtr0300354 0 3532
27669 FBtr0300355 84 1161
27670 FBtr0300356 74 1044
27671 FBtr0300357 76 1194
27672 FBtr0330379 206 3390
27673 FBtr0070860 0 1895
27674 FBtr0070861 0 1079
27675 FBtr0070862 130 1347
27676 FBtr0070863 80 1158
27677 FBtr0070864 0 1408
27678 FBtr0070865 0 3759
27679 FBtr0070866 0 2602
27680 FBtr0070867 0 1263
27681 FBtr0299786 0 4915
27682 FBtr0299787 162 2244
27683 FBtr0299784 0 5042
27684 FBtr0299785 324 4898
27685 FBtr0299782 0 3787
27686 FBtr0299783 340 5562
27687 FBtr0299780 50 2802
27688 FBtr0299781 88 3862
27689 FBtr0299788 210 3395
27690 FBtr0299789 304 5538
27691 FBtr0330376 302 4648
27692 FBtr0333420 0 3507
27693 FBtr0333421 0 514
27694 FBtr0333422 48 834
27695 FBtr0333423 0 385
27696 FBtr0333424 0 419
27697 FBtr0333425 192 2553
27698 FBtr0333426 24 372
27699 FBtr0333427 0 2203
27700 FBtr0333428 192 2729
27701 FBtr0333429 0 3709
