geneID transcriptID
43582 ARFGAP1 NM_001281483
43583 ARFGAP1 NR_104022
43584 ARFGAP1 NR_104023
43585 MIR4326 NR_036220
43586 COL20A1 NM_020882
43587 CHRNA4 NR_046317
43588 CHRNA4 NM_000744
43589 CHRNA4 NM_001256573
43590 LOC100130587 NR_110634
43591 KCNQ2 NM_172108
43592 KCNQ2 NM_172106
43593 KCNQ2 NM_172107
43594 KCNQ2 NM_004518
43595 KCNQ2 NM_172109
43596 EEF1A2 NM_001958
43597 PPDPF NM_024299
43598 PTK6 NM_005975
43599 PTK6 NM_001256358
43600 SRMS NM_080823
43601 C20orf195 NM_024059
43602 HELZ2 NM_033405
43603 HELZ2 NM_001037335
43604 GMEB2 NM_012384
43605 STMN3 NM_015894
43606 STMN3 NM_001276310
43607 STMN3 NR_075070
43608 RTEL1 NM_001283010
43609 RTEL1 NM_016434
43610 RTEL1 NM_001283009
43611 RTEL1-TNFRSF6B NR_037882
43612 RTEL1 NM_032957
43613 TNFRSF6B NM_003823
43614 ARFRP1 NM_001267548
43615 ARFRP1 NR_051956
43616 ARFRP1 NR_051955
43617 ARFRP1 NM_001267547
43618 ARFRP1 NR_051958
43619 ARFRP1 NR_051957
43620 ARFRP1 NM_003224
43621 ARFRP1 NR_051954
43622 ARFRP1 NM_001267546
43623 ARFRP1 NM_001267549
43624 ARFRP1 NM_001267544
43625 ARFRP1 NM_001134758
43626 ARFRP1 NM_001267545
43627 ZGPAT NM_001083113
43628 ZGPAT NM_181485
43629 ZGPAT NM_001195653
43630 ZGPAT NM_032527
43631 ZGPAT NM_001195654
43632 LIME1 NM_017806
43633 SLC2A4RG NM_020062
43634 ZBTB46 NM_025224
43635 LOC101928604 NR_110081
43636 ABHD16B NM_080622
43637 TPD52L2 NM_199363
43638 TPD52L2 NM_199360
43639 TPD52L2 NR_045090
43640 TPD52L2 NM_001243892
43641 TPD52L2 NM_003288
43642 TPD52L2 NM_001243891
43643 TPD52L2 NM_199359
43644 TPD52L2 NM_199362
43645 TPD52L2 NM_001243894
43646 TPD52L2 NM_199361
43647 TPD52L2 NM_001243895
43648 DNAJC5 NM_025219
43649 MIR941-1 NR_030637
43650 MIR941-3 NR_030639
43651 MIR941-4 NR_040032
43652 MIR941-3 NR_030639_1
43653 MIR941-4 NR_040032_1
43654 MIR941-2 NR_030638
43655 MIR941-3 NR_030639_2
43656 MIR941-4 NR_040032_2
43657 UCKL1 NM_017859
43658 UCKL1 NM_001193379
43659 MIR1914 NR_031735
43660 MIR647 NR_030377
43661 UCKL1-AS1 NR_027287
43662 ZNF512B NM_020713
43663 SAMD10 NM_080621
43664 PRPF6 NM_012469
43665 LINC00176 NR_027687
43666 LINC00176 NR_027686
43667 SOX18 NM_018419
43668 TCEA2 NM_198723
43669 TCEA2 NM_003195
43670 RGS19 NM_005873
43671 RGS19 NM_001039467
43672 MIR6813 NR_106871
43673 OPRL1 NM_182647
43674 OPRL1 NM_000913
43675 LKAAEAR1 NM_001007125
43676 OPRL1 NM_001200019
43677 NPBWR2 NM_005286
43678 MYT1 NM_004535
43679 PCMTD2 NM_018257
43680 PCMTD2 NM_001104925
43681 LINC00266-1 NR_040415
43682 MIR3648 NR_037421
43683 MIR3687 NR_037458
43684 TEKT4P2 NR_038328
43685 TEKT4P2 NR_038327
43686 TEKT4P2 NR_038329
43687 TPTE NM_001290224
43688 TPTE NM_199261
43689 TPTE NM_199259
43690 TPTE NM_199260
43691 BAGE3 NM_182481
43692 BAGE4 NM_181704
43693 BAGE2 NM_182482
43694 BAGE5 NM_182484
43695 BAGE NM_001187
43696 ANKRD30BP2 NR_026916
43697 MIR3156-3 NR_036164
43698 LOC102724188 NR_110544
43699 POTED NM_174981
43700 MIR8069 NR_107036
43701 C21orf15 NR_026755
43702 ANKRD20A11P NR_027270
43703 LIPI NM_198996
43704 RBM11 NM_144770
43705 ABCC13 NR_003087
43706 ABCC13 NR_003088
43707 HSPA13 NM_006948
43708 SAMSN1 NM_001256370
43709 SAMSN1 NM_022136
43710 SAMSN1 NM_001286523
43711 SAMSN1-AS1 NR_046512
43712 LOC388813 NM_001256579
43713 NRIP1 NM_003489
43714 USP25 NM_001283041
43715 USP25 NM_001283042
43716 USP25 NM_013396
43717 LINC00478 NR_027790
43718 LINC00478 NR_111004
43719 LINC00478 NR_111005
43720 LINC00478 NR_027791
43721 MIR99A NR_029514
43722 MIRLET7C NR_029480
43723 MIR125B2 NR_029694
43724 C21orf37 NR_037585
43725 C21orf37 NR_037586
43726 CXADR NM_001207064
43727 CXADR NM_001338
43728 CXADR NM_001207066
43729 CXADR NM_001207063
43730 CXADR NM_001207065
43731 BTG3 NM_001130914
43732 BTG3 NM_006806
43733 C21orf91-OT1 NR_038871
43734 C21orf91-OT1 NR_038870
43735 C21orf91 NM_017447
43736 C21orf91 NM_001100421
43737 C21orf91 NM_001100420
43738 CHODL-AS1 NR_024354
43739 CHODL NM_001204176
43740 CHODL NM_001204178
43741 CHODL NM_001204175
43742 CHODL NM_001204177
43743 CHODL NM_024944
43744 CHODL NM_001204174
43745 TMPRSS15 NM_002772
43746 LOC101927797 NR_109925
43747 LINC00320 NR_109788
43748 LINC00320 NR_109787
43749 LINC00320 NR_024090
43750 LINC00320 NR_109786
43751 NCAM2 NM_004540
43752 RNU6-67P NR_046937
43753 LINC00317 NR_038872
43754 LOC101927821 NR_109958
43755 LOC101927843 NR_109959
43756 LINC00308 NR_038400
43757 D21S2088E NR_040254
43758 LOC101927869 NR_109963
43759 LOC339622 NR_046198
43760 LINC00158 NR_024027
43761 MIR155HG NR_001458
43762 MIR155 NR_030784
43763 LINC00515 NR_024092
43764 MRPL39 NM_080794
43765 MRPL39 NM_017446
43766 JAM2 NR_072999
43767 JAM2 NM_001270408
43768 JAM2 NM_001270407
43769 JAM2 NM_021219
43770 ATP5J NM_001003697
43771 ATP5J NM_001685
43772 ATP5J NM_001003696
43773 ATP5J NM_001003701
43774 ATP5J NM_001003703
43775 GABPA NM_001197297
43776 GABPA NM_002040
43777 APP NM_000484
43778 APP NM_001136130
43779 APP NM_001204303
43780 APP NM_001136129
43781 APP NM_001136016
43782 APP NM_201413
43783 APP NM_001204302
43784 APP NM_001136131
43785 APP NM_201414
43786 APP NM_001204301
43787 CYYR1 NM_052954
43788 ADAMTS1 NM_006988
43789 ADAMTS5 NM_007038
43790 MIR4759 NR_039916
43791 MIR5009 NR_049807
43792 LINC00113 NR_024357
43793 LINC00314 NR_027246
43794 LINC00161 NR_026553
43795 LINC00161 NR_026552
43796 N6AMT1 NR_047510
43797 N6AMT1 NM_182749
43798 N6AMT1 NM_013240
43799 LTN1 NM_015565
43800 RWDD2B NM_016940
43801 USP16 NM_006447
43802 USP16 NM_001032410
43803 USP16 NM_001001992
43804 CCT8 NM_001282909
43805 CCT8 NM_001282908
43806 CCT8 NM_001282907
43807 CCT8 NM_006585
43808 MAP3K7CL NM_001286622
43809 MAP3K7CL NM_020152
43810 MAP3K7CL NM_001286617
43811 MAP3K7CL NM_001286623
43812 MAP3K7CL NM_001286634
43813 MAP3K7CL NM_001286618
43814 MAP3K7CL NM_001286619
43815 MAP3K7CL NM_001286620
43816 MAP3K7CL NM_001286624
43817 LINC00189 NR_027072
43818 BACH1 NM_001186
43819 BACH1 NM_206866
43820 BACH1 NR_027655
43821 BACH1-IT2 NR_046564
43822 GRIK1 NM_175611
43823 GRIK1 NM_000830
43824 GRIK1-AS2 NR_033368
43825 GRIK1-AS1 NR_027021
43826 CLDN17 NM_012131
43827 LINC00307 NR_038855
43828 CLDN8 NM_199328
43829 KRTAP24-1 NM_001085455
43830 KRTAP25-1 NM_001128598
43831 KRTAP26-1 NM_203405
43832 KRTAP27-1 NM_001077711
43833 KRTAP23-1 NM_181624
43834 KRTAP13-2 NM_181621
43835 MIR4327 NR_036221
43836 KRTAP13-1 NM_181599
43837 KRTAP13-3 NM_181622
43838 KRTAP13-4 NM_181600
43839 KRTAP15-1 NM_181623
43840 KRTAP19-1 NM_181607
43841 KRTAP19-2 NM_181608
43842 KRTAP19-3 NM_181609
43843 KRTAP19-4 NM_181610
43844 KRTAP19-5 NM_181611
43845 KRTAP19-6 NM_181612
43846 KRTAP19-7 NM_181614
43847 KRTAP22-2 NM_001164434
43848 KRTAP6-3 NM_181605
43849 KRTAP6-2 NM_181604
43850 KRTAP22-1 NM_181620
43851 KRTAP6-1 NM_181602
43852 KRTAP20-1 NM_181615
43853 KRTAP20-4 NR_023342
43854 KRTAP20-2 NM_181616
43855 KRTAP20-3 NM_001128077
43856 KRTAP21-3 NM_001164435
43857 KRTAP21-2 NM_181617
43858 KRTAP21-1 NM_181619
43859 KRTAP8-1 NM_175857
43860 KRTAP7-1 NM_181606
43861 KRTAP11-1 NM_175858
43862 KRTAP19-8 NM_001099219
43863 TIAM1 NM_003253
43864 SOD1 NM_000454
43865 SCAF4 NM_001145444
43866 SCAF4 NM_020706
43867 SCAF4 NM_001145445
43868 HUNK NM_014586
43869 LINC00159 NR_038033
43870 MIS18A NM_018944
43871 MRAP NM_206898
43872 MRAP NM_178817
43873 MRAP NM_001285394
43874 URB1 NM_014825
43875 SNORA80A NR_002996
43876 C21orf119 NR_026845
43877 EVA1C NM_001286556
43878 EVA1C NR_104472
43879 EVA1C NM_058187
43880 TCP10L NM_144659
43881 C21orf59 NM_021254
43882 C21orf59 NR_036552
43883 SYNJ1 NM_001160306
43884 SYNJ1 NM_001160302
43885 SYNJ1 NM_003895
43886 SYNJ1 NM_203446
43887 PAXBP1-AS1 NR_038880
43888 PAXBP1-AS1 NR_038879
43889 PAXBP1 NM_016631
43890 PAXBP1 NR_027873
43891 PAXBP1 NM_013329
43892 C21orf49 NR_024623
43893 C21orf49 NR_024622
43894 C21orf62 NM_001162496
43895 C21orf62 NM_001162495
43896 C21orf62 NM_019596
43897 OLIG2 NM_005806
43898 LINC00945 NR_104056
43899 OLIG1 NM_138983
43900 LOC101928107 NR_109961
43901 C21orf54 NR_024102
43902 IFNAR2 NM_000874
43903 IFNAR2 NM_001289125
43904 IFNAR2 NM_207584
43905 IFNAR2 NM_001289128
43906 IFNAR2 NM_207585
43907 IFNAR2 NM_001289126
43908 IL10RB-AS1 NR_038974
43909 IL10RB NM_000628
43910 IFNAR1 NM_000629
43911 IFNGR2 NM_005534
43912 TMEM50B NR_040016
43913 TMEM50B NM_006134
43914 DNAJC28 NM_001040192
43915 DNAJC28 NM_017833
43916 GART NM_001136005
43917 GART NM_000819
43918 GART NM_001136006
43919 GART NM_175085
43920 SON NR_103797
43921 SON NM_138927
43922 SON NM_001291411
43923 SON NM_001291412
43924 SON NM_032195
43925 MIR6501 NR_106756
43926 DONSON NM_017613
43927 CRYZL1 NM_145858
43928 ITSN1 NM_001001132
43929 ITSN1 NM_003024
43930 ATP5O NM_001697
43931 LINC00649 NR_038883
43932 LOC400863 NM_001288961
43933 MRPS6 NM_032476
43934 SLC5A3 NM_006933
43935 LINC00310 NR_027266
43936 LINC00310 NR_027267
43937 KCNE2 NM_172201
43938 SMIM11 NM_058182
43939 C21orf140 NM_001282537
43940 KCNE1 NM_001127670
43941 KCNE1 NM_001270404
43942 KCNE1 NM_001127668
43943 KCNE1 NM_000219
43944 KCNE1 NM_001270402
43945 KCNE1 NM_001270405
43946 KCNE1 NM_001270403
43947 KCNE1 NM_001127669
43948 RCAN1 NM_004414
43949 RCAN1 NM_001285392
43950 RCAN1 NM_203418
43951 RCAN1 NM_001285393
43952 RCAN1 NM_001285391
43953 RCAN1 NM_001285389
43954 RCAN1 NM_203417
43955 CLIC6 NM_053277
43956 LINC00160 NR_024351
43957 LOC100506385 NR_038885
43958 LOC100506385 NR_038886
43959 RUNX1 NM_001001890
43960 RUNX1 NM_001754
43961 RUNX1 NM_001122607
43962 RUNX1-IT1 NR_026812
43963 LOC100506403 NR_073512
43964 MIR802 NR_030414
43965 LOC101928269 NR_110418
43966 LOC100996609 NR_110419
43967 SETD4 NM_017438
43968 SETD4 NR_040087
43969 SETD4 NM_001286752
43970 SETD4 NM_001007261
43971 SETD4 NM_001007259
43972 LOC100133286 NR_040084
43973 CBR1 NM_001286789
43974 CBR1 NM_001757
43975 CBR3-AS1 NR_038892
43976 CBR3-AS1 NR_038893
43977 CBR3 NM_001236
43978 CBR3-AS1 NR_038894
43979 DOPEY2 NM_005128
43980 MORC3 NM_015358
43981 CHAF1B NM_005441
43982 CLDN14 NM_012130
43983 CLDN14 NM_001146078
43984 CLDN14 NM_001146077
43985 CLDN14 NM_144492
43986 CLDN14 NM_001146079
43987 SIM2 NM_009586
43988 SIM2 NM_005069
43989 HLCS NM_001242784
43990 HLCS NM_001242785
43991 HLCS NM_000411
43992 RIPPLY3 NM_018962
43993 PIGP NM_153681
43994 PIGP NM_153682
43995 PIGP NR_028352
43996 TTC3 NM_001001894
43997 TTC3 NM_003316
43998 DSCR9 NR_026719
43999 DSCR3 NM_006052
44000 DYRK1A NM_101395
44001 DYRK1A NM_130436
44002 DYRK1A NM_130438
44003 DYRK1A NM_001396
44004 KCNJ6 NM_002240
44005 DSCR4 NM_005867
44006 DSCR8 NR_026841
44007 DSCR8 NR_026839
44008 DSCR8 NR_026838
44009 DSCR8 NR_026840
44010 DSCR8 NR_026842
44011 DSCR10 NR_027695
44012 KCNJ15 NM_001276438
44013 KCNJ15 NM_001276439
44014 KCNJ15 NM_001276437
44015 KCNJ15 NM_001276435
44016 KCNJ15 NM_002243
44017 KCNJ15 NM_001276436
44018 KCNJ15 NM_170736
44019 KCNJ15 NM_170737
44020 LOC102724678 NR_110545
44021 ERG NM_001243432
44022 ERG NM_001243428
44023 ERG NM_001136154
44024 ERG NM_001243429
44025 ERG NM_182918
44026 ERG NM_001136155
44027 ERG NM_004449
44028 ERG NM_001291391
44029 ERG NR_111949
44030 LINC00114 NR_027067
44031 LINC00114 NR_027066
44032 LINC00114 NR_027065
44033 ETS2 NM_001256295
44034 ETS2 NM_005239
44035 LOC101928398 NR_109926
44036 LOC400867 NR_120405
44037 LOC101928435 NR_109962
44038 PSMG1 NM_203433
44039 PSMG1 NM_003720
44040 PSMG1 NR_049728
44041 PSMG1 NM_001261824
44042 BRWD1 NM_018963
44043 BRWD1 NM_033656
44044 BRWD1 NM_001007246
44045 BRWD1-IT2 NR_111942
44046 BRWD1-AS1 NR_046655
44047 HMGN1 NM_004965
44048 WRB NM_004627
44049 WRB NM_001146218
44050 LCA5L NM_152505
44051 SH3BGR NM_001001713
44052 MIR6508 NR_106763
44053 SH3BGR NM_007341
44054 C21orf88 NR_026542
44055 C21orf88 NR_026543
44056 B3GALT5 NM_001278650
44057 B3GALT5 NM_033170
44058 B3GALT5 NM_033172
44059 B3GALT5 NM_033171
44060 B3GALT5 NM_006057
44061 IGSF5 NM_001080444
44062 PCP4 NM_006198
44063 DSCAM NM_001271534
44064 DSCAM NM_001389
44065 DSCAM NR_073202
44066 MIR4760 NR_039917
44067 DSCAM-AS1 NR_038896
44068 DSCAM-AS1 NR_038900
44069 DSCAM-AS1 NR_038898
44070 DSCAM-AS1 NR_038899
44071 DSCAM-IT1 NR_046774
44072 LINC00323 NR_024100
44073 MIR3197 NR_036167
44074 BACE2 NM_138991
44075 BACE2 NM_138992
44076 BACE2 NM_012105
44077 PLAC4 NM_182832
44078 FAM3B NM_058186
44079 FAM3B NM_206964
44080 MX2 NM_002463
44081 MX1 NM_001144925
44082 MX1 NM_001178046
44083 MX1 NM_002462
44084 MX1 NM_001282920
44085 TMPRSS2 NM_001135099
44086 TMPRSS2 NM_005656
44087 LINC00111 NR_024367
44088 LINC00479 NR_027272
44089 LINC00112 NR_024028
44090 RIPK4 NM_020639
44091 MIR6814 NR_106872
44092 PRDM15 NR_104260
44093 PRDM15 NM_001282934
44094 PRDM15 NR_104257
44095 PRDM15 NR_104258
44096 PRDM15 NM_001040424
44097 PRDM15 NM_022115
44098 C2CD2 NM_199050
44099 C2CD2 NM_015500
44100 ZBTB21 NM_001098403
44101 ZBTB21 NM_001098402
44102 ZBTB21 NM_020727
44103 ZNF295-AS1 NR_119384
44104 ZNF295-AS1 NR_119385
44105 ZNF295-AS1 NR_027273
44106 UMODL1 NM_001199528
44107 UMODL1 NM_001199527
44108 UMODL1 NM_173568
44109 UMODL1 NM_001004416
44110 C21orf128 NR_027243
44111 ABCG1 NM_207627
44112 ABCG1 NM_207628
44113 ABCG1 NM_207629
44114 ABCG1 NM_016818
44115 ABCG1 NM_004915
44116 ABCG1 NM_207174
44117 TFF3 NM_003226
44118 TFF2 NM_005423
44119 TFF1 NM_003225
44120 TMPRSS3 NM_001256317
44121 TMPRSS3 NM_024022
44122 TMPRSS3 NM_032404
44123 TMPRSS3 NR_046020
44124 TMPRSS3 NM_032405
44125 UBASH3A NM_001243467
44126 UBASH3A NM_018961
44127 UBASH3A NM_001001895
44128 RSPH1 NM_001286506
44129 RSPH1 NM_080860
44130 SLC37A1 NM_018964
44131 PDE9A NM_001001576
44132 PDE9A NM_001001581
44133 PDE9A NM_001001568
44134 PDE9A NM_001001573
44135 PDE9A NM_001001567
44136 PDE9A NM_001001574
44137 PDE9A NM_002606
44138 PDE9A NM_001001571
44139 PDE9A NM_001001582
44140 PDE9A NM_001001579
44141 PDE9A NM_001001584
44142 PDE9A NM_001001569
44143 PDE9A NM_001001572
44144 PDE9A NM_001001585
44145 PDE9A NM_001001577
44146 PDE9A NM_001001580
44147 PDE9A NM_001001570
44148 PDE9A NM_001001583
44149 PDE9A NM_001001578
44150 PDE9A NM_001001575
44151 WDR4 NM_033661
44152 WDR4 NM_001260475
44153 WDR4 NM_018669
44154 WDR4 NR_048535
44155 WDR4 NM_001260477
44156 WDR4 NM_001260474
44157 WDR4 NM_001260476
44158 NDUFV3 NM_001001503
44159 NDUFV3 NM_021075
44160 PKNOX1 NM_004571
44161 PKNOX1 NM_001286258
44162 CBS NM_001178009
44163 CBS NM_000071
44164 CBS NM_001178008
44165 U2AF1 NM_001025204
44166 U2AF1 NM_006758
44167 U2AF1 NM_001025203
44168 CRYAA NM_000394
44169 LINC00322 NR_103713
44170 SIK1 NM_173354
44171 LINC00319 NR_026960
44172 LINC00313 NR_026863
44173 HSF2BP NM_007031
44174 MIR6070 NR_106718
44175 RRP1B NM_015056
44176 PDXK NM_003681
44177 CSTB NM_000100
44178 RRP1 NM_003683
44179 LOC284837 NR_026961
44180 AGPAT3 NM_020132
44181 AGPAT3 NM_001037553
44182 TRAPPC10 NM_003274
44183 PWP2 NM_005049
44184 C21orf33 NM_004649
44185 C21orf33 NM_198155
44186 ICOSLG NM_001283050
44187 ICOSLG NM_015259
44188 ICOSLG NM_001283051
44189 ICOSLG NM_001283052
44190 DNMT3L NM_175867
44191 DNMT3L NM_013369
44192 AIRE NM_000383
44193 PFKL NM_001002021
44194 PFKL NM_002626
44195 C21orf2 NM_001271440
44196 C21orf2 NM_004928
44197 C21orf2 NM_001271441
44198 C21orf2 NM_001271442
44199 TRPM2 NR_038257
44200 TRPM2 NM_003307
44201 TRPM2-AS NR_109964
44202 LRRC3-AS1 NR_047476
44203 LRRC3 NM_030891
44204 TSPEAR NM_001272037
44205 TSPEAR NM_144991
44206 TSPEAR-AS1 NR_103707
44207 C21orf90 NR_026548
44208 C21orf90 NR_026547
44209 KRTAP10-1 NM_198691
44210 KRTAP10-2 NM_198693
44211 KRTAP10-3 NM_198696
44212 KRTAP10-4 NM_198687
44213 KRTAP10-5 NM_198694
44214 KRTAP10-6 NM_198688
44215 KRTAP10-7 NM_198689
44216 KRTAP10-8 NM_198695
44217 KRTAP10-9 NM_198690
44218 KRTAP10-10 NM_181688
44219 KRTAP10-11 NM_198692
44220 KRTAP12-4 NM_198698
44221 KRTAP12-3 NM_198697
44222 KRTAP12-2 NM_181684
44223 KRTAP12-1 NM_181686
44224 KRTAP10-12 NM_198699
44225 UBE2G2 NM_182688
44226 UBE2G2 NM_003343
44227 UBE2G2 NM_001202489
44228 LOC101928689 NR_109928
44229 SUMO3 NM_006936
44230 SUMO3 NM_001286416
44231 PTTG1IP NM_004339
44232 PTTG1IP NM_001286822
44233 PTTG1IP NR_104597
44234 ITGB2 NM_000211
44235 ITGB2 NM_001127491
44236 ITGB2-AS1 NR_038315
44237 ITGB2-AS1 NR_038316
44238 ITGB2-AS1 NR_038313
44239 ITGB2-AS1 NR_038314
44240 ITGB2-AS1 NR_038312
44241 ITGB2-AS1 NR_038311
44242 C21orf67 NR_027128
44243 C21orf67 NR_027129
44244 FAM207A NM_058190
44245 LINC00163 NR_033840
44246 LINC00162 NR_024089
44247 SSR4P1 NR_027292
44248 ADARB1 NM_015833
44249 ADARB1 NM_001160230
44250 ADARB1 NM_001112
44251 ADARB1 NR_027672
44252 ADARB1 NR_073200
44253 ADARB1 NM_015834
44254 ADARB1 NR_027673
44255 ADARB1 NR_027674
44256 POFUT2 NM_133635
44257 POFUT2 NR_004858
44258 POFUT2 NM_015227
44259 LOC642852 NR_026943
44260 LINC00316 NR_103811
44261 COL18A1 NM_130445
44262 COL18A1-AS2 NR_052004
44263 COL18A1-AS1 NR_028082
44264 COL18A1-AS1 NR_027498
44265 COL18A1 NM_030582
44266 MIR6815 NR_106873
44267 SLC19A1 NM_001205206
44268 SLC19A1 NM_001205207
44269 SLC19A1 NM_194255
44270 LOC100129027 NR_038876
44271 PCBP3 NM_020528
44272 PCBP3 NM_001130141
44273 LOC101928796 NR_109931
44274 COL6A1 NM_001848
44275 COL6A2 NM_001849
44276 COL6A2 NM_058174
44277 COL6A2 NM_058175
44278 FTCD NM_006657
44279 FTCD NM_206965
44280 SPATC1L NM_032261
44281 SPATC1L NM_001142854
44282 LSS NM_001001438
44283 LSS NM_002340
44284 LSS NM_001145437
44285 LSS NM_001145436
44286 MCM3AP-AS1 NR_110566
44287 MCM3AP-AS1 NR_002776
44288 MCM3AP-AS1 NR_110565
44289 MCM3AP-AS1 NR_110567
44290 MCM3AP NM_003906
44291 YBEY NM_001006114
44292 YBEY NM_058181
44293 C21orf58 NM_001286462
44294 C21orf58 NM_001286476
44295 C21orf58 NM_001286463
44296 C21orf58 NM_058180
44297 C21orf58 NM_001286477
44298 PCNT NM_006031
44299 DIP2A NM_001146115
44300 DIP2A NM_001146116
44301 DIP2A NM_206890
44302 DIP2A NM_001146114
44303 DIP2A NM_015151
44304 DIP2A NM_206889
44305 DIP2A NM_206891
44306 DIP2A-IT1 NR_046400
44307 S100B NM_006272
44308 PRMT2 NM_001286678
44309 PRMT2 NM_206962
44310 PRMT2 NM_001242865
44311 PRMT2 NM_001242866
44312 PRMT2 NM_001535
44313 PRMT2 NM_001286677
44314 PRMT2 NM_001242864
44315 PRMT2 NM_001286676
44316 BMS1P18 NR_073459_2
44317 BMS1P17 NR_073460_2
44318 POTEH NM_001136213
44319 POTEH-AS1 NR_046571_1
44320 OR11H1 NM_001005239
44321 CCT8L2 NM_014406
44322 TPTEP1 NR_001591
44323 ANKRD62P1-PARP4P3 NR_040115
44324 XKR3 NM_175878
44325 HSFY1P1 NR_003607
44326 GAB4 NM_001037814
44327 CECR7 NR_015352
44328 IL17RA NM_014339
44329 IL17RA NM_001289905
44330 CECR6 NM_001163079
44331 CECR6 NM_031890
44332 LOC100996342 NR_103793
44333 CECR5 NM_033070
44334 CECR5 NM_017829
44335 CECR5-AS1 NR_024482
44336 CECR5-AS1 NR_024483
44337 CECR1 NM_001282225
44338 CECR1 NM_001282228
44339 CECR1 NM_001282227
44340 CECR1 NM_001282229
44341 CECR1 NM_177405
44342 CECR1 NM_001282226
44343 CECR3 NR_038398
44344 CECR2 NM_001290046
44345 CECR2 NM_001290047
44346 SLC25A18 NM_031481
44347 LOC101929372 NM_001288707
44348 ATP6V1E1 NM_001696
44349 ATP6V1E1 NM_001039366
44350 ATP6V1E1 NM_001039367
44351 BCL2L13 NM_001270731
44352 BCL2L13 NM_015367
44353 BCL2L13 NM_001270732
44354 BCL2L13 NM_001270727
44355 BCL2L13 NM_001270730
44356 BCL2L13 NM_001270728
44357 BCL2L13 NM_001270735
44358 BCL2L13 NM_001270729
44359 BCL2L13 NM_001270734
44360 BCL2L13 NM_001270726
44361 BCL2L13 NR_073069
44362 BCL2L13 NR_073068
44363 BCL2L13 NM_001270733
44364 BID NM_001196
44365 BID NM_001244570
44366 BID NM_001244567
44367 BID NM_197967
44368 BID NM_197966
44369 BID NM_001244569
44370 BID NM_001244572
44371 MIR3198-1 NR_036168
44372 LINC00528 NR_103718
44373 MICAL3 NM_015241
44374 MICAL3 NM_001122731
44375 MICAL3 NM_001136004
44376 MIR648 NR_030378
44377 FLJ41941 NR_024417
44378 PEX26 NM_017929
44379 PEX26 NM_001199319
44380 PEX26 NM_001127649
44381 TUBA8 NM_001193414
44382 TUBA8 NM_018943
44383 USP18 NM_017414
44384 GGT3P NR_003267
44385 DGCR6 NM_005675
44386 PRODH NM_001195226
44387 PRODH NM_016335
44388 DGCR5 NR_045121
44389 DGCR5 NR_110533
44390 DGCR5 NR_002733
44391 DGCR9 NR_024159
44392 DGCR10 NR_026651
44393 DGCR2 NM_005137
44394 DGCR2 NM_001173534
44395 DGCR2 NM_001184781
44396 DGCR2 NR_033674
44397 DGCR2 NM_001173533
44398 DGCR11 NR_024157
44399 DGCR14 NM_022719
44400 TSSK2 NM_053006
44401 GSC2 NM_005315
44402 LINC01311 NR_103767
44403 SLC25A1 NM_005984
44404 SLC25A1 NM_001287387
44405 SLC25A1 NM_001256534
44406 SLC25A1 NR_046298
44407 CLTCL1 NM_007098
44408 CLTCL1 NM_001835
44409 HIRA NM_003325
44410 MRPL40 NM_003776
44411 C22orf39 NM_001166242
44412 C22orf39 NM_173793
44413 UFD1L NM_001035247
44414 UFD1L NM_005659
44415 CDC45 NM_001178010
44416 CDC45 NM_001178011
44417 CDC45 NM_003504
44418 CLDN5 NM_003277
44419 CLDN5 NM_001130861
44420 LINC00895 NR_024381
44421 SEPT5 NM_002688
44422 SEPT5-GP1BB NR_037611
44423 SEPT5 NM_001009939
44424 SEPT5-GP1BB NR_037612
44425 GP1BB NM_000407
44426 TBX1 NM_005992
44427 TBX1 NM_080647
44428 TBX1 NM_080646
44429 GNB1L NM_053004
44430 C22orf29 NM_024627
44431 TXNRD2 NM_006440
44432 TXNRD2 NM_001282512
44433 COMT NM_000754
44434 COMT NM_001135161
44435 COMT NM_001135162
44436 COMT NM_007310
44437 MIR4761 NR_039918
44438 ARVCF NM_001670
44439 TANGO2 NM_001283179
44440 TANGO2 NM_001283106
44441 TANGO2 NM_001283235
44442 TANGO2 NM_001283148
44443 TANGO2 NM_001283186
44444 TANGO2 NM_001283215
44445 TANGO2 NM_001283248
44446 TANGO2 NR_104274
44447 TANGO2 NM_001283129
44448 TANGO2 NM_001283116
44449 TANGO2 NM_152906
44450 TANGO2 NM_001283154
44451 TANGO2 NM_001283199
44452 MIR185 NR_029706
44453 TANGO2 NR_104275
44454 DGCR8 NM_022720
44455 DGCR8 NM_001190326
44456 MIR3618 NR_037412
44457 MIR1306 NR_031706
44458 TRMT2A NM_022727
44459 TRMT2A NM_182984
44460 TRMT2A NM_001257994
44461 MIR6816 NR_106874
44462 RANBP1 NM_001278639
44463 RANBP1 NM_001278640
44464 RANBP1 NM_002882
44465 RANBP1 NM_001278641
44466 ZDHHC8 NM_013373
44467 ZDHHC8 NM_001185024
44468 LOC388849 NM_001243537
44469 LOC284865 NR_038460
44470 LINC00896 NR_026919
44471 RTN4R NM_023004
44472 MIR1286 NR_031618
44473 DGCR6L NM_033257
44474 TMEM191B NM_001242313
44475 PI4KAP1 NR_003563
44476 RIMBP3 NM_015672
44477 ZNF74 NM_001256525
44478 ZNF74 NM_001256524
44479 ZNF74 NR_046282
44480 ZNF74 NM_003426
44481 ZNF74 NM_001256523
44482 SCARF2 NM_182895
