counter txid length
45276 NM_030924 2780
45277 NM_030923 1893
45278 NM_030922 3252
45279 NM_030920 3453
45280 NM_030929 2514
45281 NM_030928 2675
45282 NM_199169 4571
45283 NM_199168 1933
45284 NM_199165 1812
45285 NM_199167 1864
45286 NM_199166 2275
45287 NM_199161 530
45288 NM_199160 3330
45289 NM_199162 1877
45290 NM_182499 2331
45291 NM_182498 1395
45292 NM_182491 901
45293 NM_001005746 7928
45294 NM_001005745 3467
45295 NM_001005744 3500
45296 NM_182495 1778
45297 NM_001005742 2564
45298 NM_001005741 2583
45299 NM_182496 1954
45300 NM_017623 4916
45301 NR_051966 734
45302 NM_017621 2121
45303 NR_051964 2365
45304 NR_051963 2780
45305 NR_051962 3977
45306 NM_017625 1182
45307 NR_051960 566
45308 NM_017629 7060
45309 NM_017628 9233
45310 NM_152240 9113
45311 NR_051969 1714
45312 NR_051968 1709
45313 NM_004597 753
45314 NM_005192 891
45315 NM_152243 2162
45316 NM_182729 3960
45317 NM_182728 3174
45318 NM_182724 1658
45319 NM_182723 2139
45320 NM_182721 2060
45321 NM_182720 1950
45322 NR_024435 1371
45323 NM_003205 4714
45324 NM_003206 1269
45325 NM_203331 7664
45326 NR_024431 2433
45327 NM_003201 5302
45328 NM_003202 3277
45329 NM_003203 4436
45330 NM_001184750 8545
45331 NR_024439 1581
45332 NR_024438 1983
45333 NM_001206838 5579
45334 NM_001206839 5558
45335 NM_001168316 2283
45336 NM_001206833 2176
45337 NM_001168319 2097
45338 NM_001206836 4834
45339 NM_001135659 9560
45340 NM_022809 1951
45341 NM_022808 1643
45342 NM_001199253 3380
45343 NM_001135650 609
45344 NM_001199251 4136
45345 NM_001135652 3681
45346 NM_001135655 961
45347 NM_001199256 1683
45348 NM_001199255 3329
45349 NM_001199254 1734
45350 NM_022573 1160
45351 NM_016621 7178
45352 NM_022571 1820
45353 NM_022570 2474
45354 NM_152244 2402
45355 NM_001033853 1191
45356 NR_046563 1997
45357 NR_046567 2252
45358 NR_030378 94
45359 NM_022576 1190
45360 NM_020405 6252
45361 NM_177972 6158
45362 NM_020407 1815
45363 NM_020406 2222
45364 NM_020401 3124
45365 NM_020400 2855
45366 NM_020403 6125
45367 NM_020402 1945
45368 NM_016627 1980
45369 NM_020409 1180
45370 NM_014112 10017
45371 NM_007285 1002
45372 NM_080870_2 5286
45373 NR_028379 2356
45374 NM_001033855 6298
45375 NM_175868 1762
45376 NM_175866 8535
45377 NM_175867 1703
45378 NM_175862 2725
45379 NM_175861 8832
45380 NR_003531 1709
45381 NR_003530 1842
45382 NR_003539 817
45383 NR_030629_2 76
45384 NM_002157 953
45385 NM_002156 2321
45386 NM_002155 2652
45387 NM_002154 3385
45388 NM_002153 1434
45389 NM_002152 2384
45390 NM_002151 1785
45391 NM_001242668 588
45392 NM_001199877 3429
45393 NM_001199876 2920
45394 NM_001199875 3031
45395 NM_001199874 2344
45396 NM_001199873 2415
45397 NM_002159 537
45398 NM_002158 5463
45399 NM_001136238 3456
45400 NM_001136239 3027
45401 NM_001136232 1469
45402 NM_001136233 2454
45403 NM_001136230 2289
45404 NM_001136234 2664
45405 NM_001130685 9135
45406 NM_001130684 9286
45407 NM_001130687 2690
45408 NM_001130683 9314
45409 NM_001130682 9346
45410 NM_001130689 1454
45411 NM_001130688 1467
45412 NM_018675 3153
45413 NM_001039397 1978
45414 NM_001039396 4512
45415 NM_001039395 3746
45416 NM_001190881 6328
45417 NM_001190880 1265
45418 NR_120416 2753
45419 NM_001190882 6472
45420 NR_120410 593
45421 NR_120411 549
45422 NR_120412 412
45423 NR_120413 982
45424 NR_120418 1030
45425 NR_120419 2221
45426 NR_110826 2957
45427 NR_110827 2063
45428 NR_110824 590
45429 NM_001130970 3579
45430 NM_001287593_6 1560
45431 NR_110823 2414
45432 NR_110820 2203
45433 NR_110821 2018
45434 NM_001130979 6983
45435 NM_001130978 6953
45436 NR_110828 5672
45437 NR_110829 2141
45438 NM_031898 1784
45439 NM_031899 3782
45440 NM_031890 5025
45441 NM_031891 2855
45442 NM_031892 4766
45443 NM_031894 813
45444 NM_031895 8751
45445 NM_031896 2345
45446 NM_031897 1637
45447 NM_001244706 1740
45448 NM_001166112 4508
45449 NM_018103 3774
45450 NM_001278495 3292
45451 NM_018101 2389
45452 NM_018100 5582
45453 NM_001145371 6199
45454 NM_001145370 8630
45455 NM_018105 2167
45456 NM_001145372 6064
45457 NM_205833 1963
45458 NM_018109 5620
45459 NM_001278497 2740
45460 NM_001039938 2494
45461 NM_001039937 6973
45462 NM_001039936 2998
45463 NM_001039933 1264
45464 NM_002075 1923
45465 NM_001190265 1284
45466 NM_001190267 3401
45467 NM_001190266 3403
45468 NM_005318 2330
45469 NM_005319 732
45470 NM_001014448 2540
45471 NM_001014449 1726
45472 NM_001014446 802
45473 NM_001014447 2277
45474 NM_005316 3308
45475 NR_002726 3006
45476 NM_001014442 804
45477 NM_005311 4705
45478 NM_005312 6085
45479 NR_002722 4009
45480 NM_004840 5269
45481 NM_001005613 930
45482 NR_033649 2873
45483 NR_033646 2912
45484 NR_033645 2734
45485 NM_001014380 7512
45486 NM_001270601 1420
45487 NM_001005612 5265
45488 NM_001258258 6682
45489 NR_045218 2700
45490 NR_108079 667
45491 NR_108070 706
45492 NR_045211 1486
45493 NR_108072 3016
45494 NR_108073 761
45495 NR_108074 703
45496 NR_108075 1432
45497 NR_108076 2615
45498 NR_108077 1123
45499 NM_033498 3870
45500 NM_033496 3598
45501 NM_033497 3816
45502 NM_033495 3973
45503 NM_033490 2897
45504 NM_001282848 2208
45505 NM_001008530 2175
45506 NR_003098 1118
45507 NR_003099 4414
45508 NM_001008535 470
45509 NM_001008534 661
45510 NM_001008539 7571
45511 NR_003090 5824
45512 NM_173851 5373
45513 NM_001278054 2588
45514 NM_173853 887
45515 NM_173852 547
45516 NM_173855 1158
45517 NM_173854 4854
45518 NM_173857 906
45519 NM_173856 1311
45520 NM_173858 1074
45521 NM_001278059 1440
45522 NM_016239 11863
45523 NM_016238 3045
45524 NM_001178033 2649
45525 NM_016233 3188
45526 NM_016232 2058
45527 NM_016231 3538
45528 NM_016230 2247
45529 NM_016237 2625
45530 NM_016235 2845
45531 NM_016234 3354
45532 NM_001290260 2968
45533 NM_001290261 4615
45534 NM_001040874 534
45535 NM_001290263 7288
45536 NM_001290264 6421
45537 NM_001290265 1949
45538 NM_001290266 2774
45539 NM_001290268 4379
45540 NR_004378 137
45541 NR_004379 72
45542 NR_102739 3138
45543 NM_001548 4379
45544 NR_102735 2233
45545 NM_001544 1342
45546 NM_001547 3495
45547 NM_001546 3876
45548 NM_001541 841
45549 NM_001540 897
45550 NM_001543 8030
45551 NR_102732 3096
45552 NR_039816 62
45553 NM_001161779 4360
45554 NM_007269 2503
45555 NM_007266 1834
45556 NM_007267 2789
45557 NM_007264 1570
45558 NM_007265 2237
45559 NM_007262 961
45560 NM_001161772 1996
45561 NM_007260 1624
45562 NM_007261 1893
45563 NR_109851 3257
45564 NR_109850 3252
45565 NR_109853 2298
45566 NR_109852 3230
45567 NR_109855 1536
45568 NR_109854 2254
45569 NR_109857 751
45570 NR_109856 1495
45571 NR_109859 706
45572 NR_109858 2668
45573 NM_013312 2610
45574 NM_003943 2951
45575 NM_003942 3137
45576 NM_003941 4447
45577 NM_003940 7933
45578 NM_003947 6508
45579 NM_001194992 1747
45580 NM_001194991 1882
45581 NM_001194990 2297
45582 NM_138689 987
45583 NM_003948 4715
45584 NM_001194999 7725
45585 NM_001194998 5637
45586 NM_001080142_3 1293
45587 NM_001267713_1 1476
45588 NR_030209 88
45589 NM_001198645 2844
45590 NM_001198644 2940
45591 NM_033016 2380
45592 NR_030208 65
45593 NM_001083947 3518
45594 NM_001083946 1917
45595 NM_138316 6021
45596 NM_001080414 7543
45597 NM_001080415 7464
45598 NM_001080416 5188
45599 NM_024770 8134
45600 NM_001080410 6928
45601 NM_001164692 1560
45602 NM_024775 692
45603 NM_001080413 2076
45604 NM_001135211 1549
45605 NM_024779 3219
45606 NM_024778 2989
45607 NM_001080418 3587
45608 NM_001080419 3863
45609 NM_017548 3460
45610 NM_017549 2598
45611 NM_017542 3852
45612 NM_017541 842
45613 NM_017546 2518
45614 NM_017547 2071
45615 NM_017544 3257
45616 NM_017545 1746
45617 NM_199235 1784
45618 NR_000015 74
45619 NR_000014 63
45620 NR_000017 71
45621 NR_000016 67
45622 NR_000011 135
45623 NR_000010 72
45624 NR_000013 67
45625 NR_000012 133
45626 NR_000019 66
45627 NR_000018 86
45628 NM_001669 5183
45629 NM_001135213 5387
45630 NM_001012264 1607
45631 NM_001012267 3404
45632 NM_004296 5736
45633 NM_006133 5758
45634 NM_006135 2740
45635 NM_006134 2367
45636 NM_006137 1283
45637 NM_006136 2356
45638 NM_006139 4886
45639 NM_006138 1655
45640 NM_001172745 3328
45641 NM_001172743 2423
45642 NM_001135212 2901
45643 NM_002265 4272
45644 NM_004292 2684
45645 NM_001661 1585
45646 NM_001195641 5627
45647 NM_001195643 4040
45648 NM_001199119 1567
45649 NR_031756 76
45650 NR_031757 70
45651 NR_031754 93
45652 NR_031755 96
45653 NR_031752 81
45654 NM_001199111 1445
45655 NM_001199112 1348
45656 NR_031751 80
45657 NM_138334 845
45658 NR_030407 118
45659 NR_030406 88
45660 NR_030409 109
45661 NR_030408 66
45662 NM_139246 4428
45663 NM_139247 3415
45664 NM_139244 9244
45665 NM_139245 3056
45666 NM_001293104 2114
45667 NM_001293105 1971
45668 NM_139240 985
45669 NM_139241 8295
45670 NM_139248 2474
45671 NM_139249 660
45672 NM_001166699 1067
45673 NM_001166698 3457
45674 NM_001166695 4035
45675 NM_001166694 2029
45676 NM_001166696 1350
45677 NM_001166691 3019
45678 NM_001166693 9285
45679 NM_001166692 903
45680 NM_000135 5460
45681 NM_001267701 1438
45682 NM_001172810 2240
45683 NM_001127507 3046
45684 NM_001127505 2485
45685 NR_033989 1369
45686 NR_033988 3166
45687 NM_001081455 2678
45688 NM_001127501 2431
45689 NR_033985 1598
45690 NR_033984 2005
45691 NR_033987 2020
45692 NR_033986 709
45693 NR_033981 789
45694 NR_033980 1705
45695 NR_033983 2407
45696 NR_033982 2080
45697 NM_178010 3116
45698 NM_014169 1356
45699 NM_014168 938
45700 NM_177949 2859
45701 NM_177948 3318
45702 NM_014165 2411
45703 NM_001002032 1591
45704 NM_014167 1617
45705 NM_014166 2287
45706 NM_014161 977
45707 NM_014160 2846
45708 NM_001048249 2890
45709 NM_018668 2785
45710 NM_178011 6051
45711 NM_018662 7060
45712 NM_018663 957
45713 NM_018660 4802
45714 NM_018661 512
45715 NM_018666 3046
45716 NM_018667 5269
45717 NM_018664 981
45718 NM_018665 2696
45719 NM_001177591 3671
45720 NM_001040097 1104
45721 NM_001040092 3122
45722 NM_001177597 1907
45723 NM_001177598 1902
45724 NM_001177599 1520
45725 NM_001040098 1020
45726 NM_001040099 1173
45727 NM_001282357 5143
45728 NM_001282356 5306
45729 NM_001282355 4366
45730 NM_001282354 4402
45731 NM_001282353 4580
45732 NM_001282352 2460
45733 NM_001282351 3664
45734 NM_001282350 2018
45735 NM_001282359 5685
45736 NM_001282358 3668
45737 NM_001256718 4143
45738 NM_001256716 2318
45739 NM_001256717 4515
45740 NM_001256714 2302
45741 NM_001256715 2231
45742 NM_001256712 1336
45743 NR_120352 684
45744 NM_001256710 1506
45745 NM_001256711 1579
45746 NR_033329 1156
45747 NR_033328 3306
45748 NR_033321 9982
45749 NR_033320 10108
45750 NR_033323 1767
45751 NR_033322 1776
45752 NR_033327 6839
45753 NM_001282689 3387
45754 NM_001282688 3505
45755 NM_001282685 1594
45756 NM_001282684 1766
45757 NM_001282687 1971
45758 NM_001282686 1503
45759 NM_001282681 6617
45760 NM_001282680 7012
45761 NM_001282683 5718
45762 NM_001282682 1865
45763 NM_014789 3947
45764 NM_014788 4611
45765 NM_014781 6667
45766 NM_014780 5500
45767 NM_014783 5898
45768 NM_014782 2808
45769 NM_014784 6769
45770 NM_014787 5803
45771 NM_014786 7813
45772 NM_018102 3897
45773 NM_021114 741
45774 NM_021115 6573
45775 NM_021116 12498
45776 NM_021117 4204
45777 NM_021110 6464
45778 NM_021111 4412
45779 NM_001144856 2964
45780 NM_021118 2129
45781 NM_152289 4540
45782 NM_170740 5170
45783 NM_001001974 3881
45784 NM_001001975 700
45785 NM_001001976 4930
45786 NM_001178029 1000
45787 NM_001178020 2914
45788 NM_001146281 974
45789 NM_001272034 1928
45790 NM_001272037 4029
45791 NM_001272036 5434
45792 NM_001272039 5551
45793 NM_001272038 1353
45794 NM_001146283 4020
45795 NM_001171509 4031
45796 NM_001002912 7159
45797 NM_012257 2829
45798 NM_012256 2810
45799 NM_001002917 927
45800 NM_012250 2346
45801 NM_001002915 900
45802 NM_012252 6700
45803 NM_001002919 1398
45804 NM_001002918 936
45805 NM_012259 2672
45806 NM_012258 2293
45807 NM_001171507 4172
45808 NM_001171506 4280
45809 NM_006900 705
45810 NM_006901 8698
45811 NM_006902 4071
45812 NM_006903 1586
45813 NM_006904 13508
45814 NM_006905 2276
45815 NM_006906 3135
45816 NM_006907 2231
45817 NM_006908 2341
45818 NM_006909 8156
45819 NM_133274 1561
45820 NM_001286696 2193
45821 NM_001286697 2195
45822 NM_001286694 4604
45823 NM_001286695 4463
45824 NM_001286692 4258
45825 NM_001286693 4153
45826 NM_001286691 6688
45827 NM_001286698 1970
45828 NM_001286699 1934
45829 NM_020247 2924
45830 NM_020246 3311
45831 NM_020245 11119
45832 NM_004215 2481
45833 NM_004212 2463
45834 NM_020242 4837
45835 NM_004210 4315
45836 NM_020240 3656
45837 NM_004218 1628
45838 NM_004219 768
45839 NM_198544 1319
45840 NM_198545 1773
45841 NM_198546 2015
45842 NM_198540 1874
45843 NM_198541 769
45844 NM_198542 2187
45845 NM_198549 6407
45846 NM_001206650 1672
45847 NM_001205288_1 1216
45848 NM_001142784 1721
45849 NM_001037340 4267
45850 NM_001037341 4303
45851 NM_001142782 6536
45852 NM_025149 2245
45853 NM_001146209 4183
45854 NM_001146204 3011
45855 NM_025142 11637
45856 NM_025141 1329
45857 NM_025140 1793
45858 NM_025147 1974
45859 NM_025146 6134
45860 NM_025145 5365
45861 NM_025144 5412
45862 NM_022807 1751
45863 NM_144996 3666
45864 NM_144997 3686
45865 NM_144994 2582
45866 NM_144992 4747
45867 NM_144990 1993
45868 NM_024899 2947
45869 NM_024896 5341
45870 NM_024897 2277
45871 NM_024894 3498
45872 NM_024895 2056
45873 NM_024893 2523
45874 NM_144998 742
45875 NM_144999 2599
45876 NR_024149 498
45877 NM_145028 1224
45878 NM_145025 2557
45879 NM_001289010 4460
45880 NM_145027 3972
45881 NM_145026 1108
45882 NM_145021 5280
45883 NM_022806 1616
45884 NM_145023 2191
45885 NM_001242317 9094
45886 NM_001242314 9830
45887 NM_001242313 1334
45888 NM_001242312 4794
45889 NM_001242310 3431
45890 NM_022805 1605
45891 NM_001242318 6631
45892 NM_001006117 1881
45893 NM_018244 2448
45894 NM_001006115 4117
45895 NM_001006114 1181
45896 NM_018245 3762
45897 NM_001006118 1881
45898 NM_001145453 9218
45899 NM_018240 7820
45900 NR_106739 85
45901 NR_106738 60
45902 NM_001145457 1150
45903 NM_004839 1959
45904 NM_022803 2239
45905 NM_001024466 907
45906 NM_001024465 1024
45907 NM_001284288 2465
45908 NM_019893 2418
45909 NM_001042780 1179
45910 NM_001271329 2085
45911 NM_001085368 4670
45912 NM_001270482 4018
45913 NM_001042781 1197
45914 NM_022802 4752
45915 NM_004833 1484
45916 NM_001945 2358
45917 NM_001085365 693
45918 NR_106733 110
45919 NM_001085367 1412
45920 NM_001085366 1372
45921 NM_004831 3184
45922 NM_001042784 3626
45923 NM_004836 4648
45924 NM_001946 3395
45925 NR_106734 55
45926 NM_001270483 1105
45927 NM_004703 5929
45928 NM_001277444 5038
45929 NR_106737 64
45930 NM_001002909 7019
45931 NR_036209 72
45932 NR_036208 69
45933 NM_001288830 1616
45934 NM_001288831 1678
45935 NM_001288832 1657
45936 NM_001288833 2675
45937 NM_001035230 803
45938 NM_001038603 2160
45939 NM_001288836 2076
45940 NM_001288837 2499
45941 NM_001288838 2430
45942 NM_001288839 1916
45943 NM_001270492 6903
45944 NR_026711_1 2319
45945 NM_001271711 2023
45946 NM_001271712 1799
45947 NM_001171088 3158
45948 NM_001171089 3203
45949 NM_001271719 724
45950 NM_001271718 764
45951 NM_001171087 3239
45952 NM_001171080 5138
45953 NM_001171083 3614
45954 NM_001270042 1736
45955 NM_001270040 817
45956 NM_001270041 1723
45957 NM_001100812 1451
45958 NR_110778 526
45959 NR_110779 447
45960 NM_001100817 1641
45961 NM_001100816 1384
45962 NM_001100814 1848
45963 NR_110772 669
45964 NR_110773 515
45965 NM_001100819 3712
45966 NM_080598_1 2030
45967 NR_110777 3566
45968 NR_110774 379
45969 NR_110775 1907
45970 NM_001129884 1449
45971 NM_001256916 3513
45972 NM_001153446 1866
45973 NM_001242491_1 2047
45974 NM_001011658 2860
45975 NM_001204513 858
45976 NM_152522 2826
45977 NM_152523 3659
45978 NM_152524 4542
45979 NM_152525 2115
45980 NM_152526 7988
45981 NM_152527 4398
45982 NM_152528 1820
45983 NM_152529 7404
45984 NM_001204519 2305
45985 NM_139250_1 748
45986 NR_110089 1372
45987 NM_000014 4653
45988 NM_133476 3131
45989 NM_001267698 1028
45990 NM_001253854 2974
45991 NM_001253855 2784
45992 NM_133473 3846
45993 NM_001260498 3470
45994 NM_001260499 5340
45995 NM_016039 1051
45996 NM_016038 1605
45997 NM_022304 3095
45998 NM_016034 1511
45999 NM_016037 2050
46000 NM_022307 2257
46001 NM_001260494 4119
46002 NM_016030 2524
46003 NM_016033 3064
46004 NM_001260497 6077
46005 NM_003027 1693
46006 NM_001191006 2209
46007 NM_001191007 1973
46008 NM_001159772 3479
46009 NM_001111319 2708
46010 NM_001191002 905
46011 NM_001191003 1057
46012 NM_001164415_1 1962
46013 NR_026824 1742
46014 NM_001007532_1 445
46015 NR_026825 1144
46016 NM_001080142_4 1293
46017 NM_030882 2545
46018 NM_030883 2996
46019 NM_030885 3205
46020 NM_001172639 7425
46021 NM_001134403 5037
46022 NM_001134402 4805
46023 NM_001134400 4999
46024 NM_001134407 14687
46025 NM_001134406 3903
46026 NM_001134405 4050
46027 NM_001134404 5114
46028 NM_001134408 14005
46029 NR_037915 2623
46030 NM_000964 3284
46031 NM_001253387 7972
46032 NM_001253384 2839
46033 NM_000967 1338
46034 NM_001253382 2114
46035 NM_001253383 2093
46036 NM_001253380 2125
46037 NM_000963 4493
46038 NM_057170 5237
46039 NM_000968 1441
46040 NM_000969 1031
46041 NM_001253388 7313
46042 NM_001253389 2124
46043 NM_030776 2298
46044 NM_030777 4235
46045 NM_030774 2785
46046 NM_030775 2184
46047 NM_030772 2322
46048 NM_017789 3552
46049 NM_030770 2237
46050 NM_030771 1483
46051 NM_017784 4213
46052 NM_017785 2667
46053 NM_017786 3113
46054 NM_017787 4222
46055 NM_017780 11580
46056 NM_017781 2304
46057 NM_017782 8626
46058 NM_030779 3891
46059 NM_001077244 3345
46060 NM_199339 982
46061 NM_001126106 2271
46062 NM_199335 4706
46063 NM_199336 1265
46064 NM_199337 1043
46065 NM_199330 1992
46066 NM_001077242 1755
46067 NR_033961 444
46068 NM_173659 1227
46069 NM_173658 2205
46070 NM_001042500_2 498
46071 NM_001042500_1 498
46072 NM_173653 3627
46073 NM_173651 21054
46074 NM_173650 2006
46075 NM_173657 1931
46076 NM_001171136 4510
46077 NM_173655 1647
46078 NM_173654 4414
46079 NM_001206936_5 1393
46080 NM_172388 3625
46081 NM_172389 4350
46082 NM_172387 4657
46083 NM_001135750 449
46084 NM_201612 1584
46085 NM_001135752 2336
46086 NM_001135753 2108
46087 NM_139008 1916
46088 NM_139009 2153
46089 NM_001193570 1938
46090 NM_001193571 1982
46091 NR_003528_1 4028
46092 NM_139003 1904
46093 NM_139004 1946
46094 NM_139006 2180
46095 NM_139007 1958
46096 NM_003437 3018
46097 NM_003436 3395
46098 NM_003435 2248
46099 NM_003434 2895
46100 NM_003433 3031
46101 NM_003432 2402
46102 NM_003431 1674
46103 NM_003430 5396
46104 NM_003439 9427
46105 NM_001172633 2400
46106 NM_014804 4685
46107 NR_047539 2660
46108 NR_047538 1446
46109 NR_047533 856
46110 NR_047532 2623
46111 NR_047531 1490
46112 NR_047530 1516
46113 NR_047537 1582
46114 NR_047536 1646
46115 NR_047535 1782
46116 NR_047534 1887
46117 NM_032521 4615
46118 NM_032520 1245
46119 NM_032523 7223
46120 NM_032522 1370
46121 NM_032525 1815
46122 NM_001129778 967
46123 NM_001113202 1041
46124 NM_001113203 3171
46125 NR_039672 84
46126 NM_001113206 463
46127 NM_001113207 586
46128 NM_001113205 672
46129 NM_172166_7 2780
46130 NM_001039213 1692
46131 NR_103714_1 1767
46132 NM_001039211 3859
46133 NM_005879 2024
46134 NM_005875 1012
46135 NM_005874 2925
46136 NM_005877 5120
46137 NM_005876 10650
46138 NM_005871 2029
46139 NM_005870 2301
46140 NM_005873 1592
46141 NM_005872 1301
46142 NM_018312 4970
46143 NM_015545 5505
46144 NM_018310 2000
46145 NM_015547 2015
46146 NM_015540 4682
46147 NM_015541 4762
46148 NM_015542 5200
46149 NM_018315 3735
46150 NM_001271052 6008
46151 NM_018318 2335
46152 NM_018319 3747
46153 NM_015548 16642
46154 NM_015549 4400
46155 NM_002478 1806
46156 NM_002479 1533
46157 NM_002474 6882
46158 NM_002475 1000
46159 NM_002476 855
46160 NM_002477 661
46161 NM_002470 6038
46162 NM_002471 5941
46163 NM_002472 6038
46164 NM_002473 7505
46165 NM_031915 6220
46166 NM_031914 3137
46167 NM_001025088 4048
46168 NM_031916 1078
46169 NM_031911 4348
46170 NM_031910 2936
46171 NM_031913 4447
46172 NM_031912 5508
46173 NM_001025081 2279
46174 NM_031919 666
46175 NM_001025087 4051
46176 NM_001280800 1345
46177 NM_001256266 1788
46178 NM_001256267 5711
46179 NM_001256264 4178
46180 NM_001256265 4192
46181 NR_039778 79
46182 NR_039779 80
